,fighter,current_lose_streak,current_win_streak,avg_head_landed,avg_KD,avg_sig_str_landed,avg_td_landed,avg_total_str_landed,longest_winning_streak,losses,total_title_bouts,win_by_ko/tko,wins,stance,height_cms,reach_cms,weight_lbs,age,total_fights
2187,Thales Leites,0,4,20.0,0.4,26.2,1.8,50.2,4,1,0,0,4,Orthodox,185.42,198.12,185.0,27.0,5
2188,Spencer Fisher,0,1,19.66666667,0.222222222,33.88888889,0.666666667,56.11111111,2,3,0,2,6,Southpaw,170.18,177.8,155.0,32.0,9
2190,Hermes Franca,2,0,16.0,0.444444444,20.77777778,1.7777777780000001,66.88888889,3,4,1,2,5,Orthodox,167.64,180.34,155.0,34.0,9
2191,Pete Sell,4,0,14.6,0.2,21.2,0.6,44.0,1,4,0,0,1,Orthodox,180.34,190.5,170.0,26.0,5
2192,Michael Bisping,0,2,23.57142857,0.428571429,35.28571429,1.285714286,52.85714286,4,1,1,5,6,Orthodox,185.42,190.5,185.0,29.0,7
2193,Keith Jardine,1,0,24.875,0.25,42.625,0.125,52.25,2,3,0,2,5,Orthodox,187.96,193.04,185.0,32.0,8
2195,Chris Lytle,1,0,9.166666667000001,0.166666667,18.08333333,0.583333333,59.83333333,2,8,1,1,4,Orthodox,180.34,172.72,170.0,34.0,12
2196,Marcus Davis,1,0,14.875,0.375,20.625,1.0,43.5,6,2,0,2,6,Southpaw,177.8,177.8,170.0,35.0,8
2201,Clay Guida,0,1,23.83333333,0.5,32.83333333,3.0,77.16666667,1,3,0,1,3,Orthodox,170.18,177.8,155.0,26.0,6
2202,Alan Belcher,1,0,9.0,0.166666667,17.5,0.5,27.66666667,2,3,0,1,3,Orthodox,187.96,185.42,185.0,24.0,6
2204,Alessio Sakara,1,0,20.125,0.125,22.125,1.25,34.625,1,5,0,2,3,Orthodox,182.88,182.88,185.0,27.0,8
2205,Wilson Gouveia,1,0,12.33333333,0.5,21.66666667,0.5,29.83333333,4,2,0,1,4,Orthodox,185.42,193.04,185.0,29.0,6
2207,Rashad Evans,0,1,20.0,0.428571429,24.0,4.571428571,41.85714286,5,1,1,2,6,Orthodox,182.88,190.5,205.0,28.0,7
2208,Rich Franklin,0,1,28.25,0.666666667,41.58333333,0.916666667,58.0,7,2,5,6,10,Southpaw,185.42,190.5,185.0,33.0,12
2210,Nate Marquardt,1,0,18.85714286,0.7142857140000001,29.0,2.714285714,40.57142857,4,2,1,0,5,Orthodox,182.88,187.96,185.0,29.0,7
2212,Kurt Pellegrino,1,0,14.0,0.0,17.33333333,2.333333333,38.33333333,2,3,0,1,3,Orthodox,172.72,177.8,155.0,29.0,6
2214,Jason MacDonald,1,0,5.428571429,0.0,15.0,0.7142857140000001,41.0,2,3,0,2,4,Orthodox,190.5,203.2,185.0,33.0,7
2216,Georges St-Pierre,0,3,24.83333333,0.333333333,36.75,2.5,79.41666667,5,2,5,4,10,Orthodox,180.34,193.04,185.0,27.0,12
2219,Kenny Florian,0,4,14.44444444,0.0,22.0,1.4444444440000002,55.88888889,4,2,2,2,7,Southpaw,177.8,187.96,145.0,32.0,9
2222,Cheick Kongo,1,0,16.5,0.166666667,38.5,1.166666667,67.83333333,2,2,0,1,4,Orthodox,193.04,208.28,240.0,33.0,6
2225,Anderson Silva,0,6,15.16666667,1.166666667,25.5,0.166666667,36.66666667,6,0,4,4,6,Southpaw,187.96,195.58,185.0,33.0,6
2226,Brandon Vera,2,0,7.5,0.5,21.83333333,0.166666667,28.0,4,2,0,3,4,Orthodox,190.5,193.04,230.0,30.0,6
2231,Forrest Griffin,0,2,36.75,0.125,57.25,0.625,75.5,3,2,1,1,6,Orthodox,190.5,195.58,205.0,29.0,8
2232,Patrick Cote,0,3,15.57142857,0.571428571,22.57142857,0.28571428600000004,29.85714286,3,4,1,2,3,Orthodox,180.34,180.34,170.0,28.0,7
2233,Joe Stevenson,1,0,16.0,0.0,20.14285714,2.0,47.28571429,4,2,2,0,5,Orthodox,170.18,177.8,145.0,26.0,7
2234,Josh Koscheck,0,1,12.7,0.2,16.4,2.5,37.8,5,2,0,3,8,Orthodox,177.8,185.42,170.0,30.0,10
2235,Tyson Griffin,0,3,18.0,0.0,35.4,1.6,61.4,3,1,0,0,4,Orthodox,167.64,172.72,145.0,24.0,5
2236,Gabriel Gonzaga,2,0,9.5,0.5,15.33333333,1.6666666669999999,31.5,4,2,1,3,4,Orthodox,187.96,193.04,242.0,29.0,6
2238,Melvin Guillard,2,0,8.166666667000001,0.5,11.0,1.5,12.33333333,2,3,0,2,3,Orthodox,175.26,172.72,155.0,25.0,6
2240,Kendall Grove,2,0,10.4,0.0,18.2,0.4,37.6,3,2,1,1,3,Orthodox,198.12,200.66,185.0,25.0,5
2241,Diego Sanchez,0,1,17.33333333,0.222222222,24.22222222,1.7777777780000001,40.66666667,6,2,1,4,7,Southpaw,177.8,182.88,170.0,26.0,9
2242,Spencer Fisher,1,0,18.125,0.25,31.125,0.625,46.625,2,3,0,2,5,Southpaw,170.18,177.8,155.0,32.0,8
2243,Dustin Hazelett,1,0,14.2,0.0,17.6,0.2,26.2,3,2,0,0,3,Orthodox,185.42,193.04,170.0,22.0,5
2246,Thiago Alves,0,5,14.33333333,0.5555555560000001,25.77777778,0.5555555560000001,39.33333333,5,2,0,5,7,Orthodox,175.26,177.8,170.0,24.0,9
2247,Michael Bisping,0,1,24.5,0.5,37.0,1.166666667,55.0,4,1,1,4,5,Orthodox,185.42,190.5,185.0,29.0,6
2248,Mike Swick,0,1,7.714285714,0.28571428600000004,20.85714286,0.428571429,28.85714286,5,1,0,2,6,Orthodox,185.42,195.58,170.0,28.0,7
2256,BJ Penn,0,2,20.5,0.333333333,29.58333333,1.6666666669999999,70.0,3,4,5,4,8,Orthodox,175.26,177.8,155.0,29.0,12
2261,Rich Clementi,0,3,11.14285714,0.0,20.42857143,1.428571429,41.85714286,3,3,0,0,4,Southpaw,175.26,182.88,155.0,32.0,7
2262,Georges St-Pierre,0,2,25.0,0.363636364,36.27272727,2.363636364,74.90909091,5,2,4,3,9,Orthodox,180.34,193.04,185.0,26.0,11
2263,Rich Franklin,1,0,29.18181818,0.636363636,42.81818182,1.0,58.18181818,7,2,5,5,9,Southpaw,185.42,190.5,185.0,33.0,11
2264,Nate Quarry,0,1,15.0,0.8,25.2,0.0,32.8,3,1,1,4,4,Open Stance,182.88,182.88,185.0,36.0,5
2265,Michael Bisping,1,0,25.6,0.4,36.6,1.4,56.2,4,1,1,3,4,Orthodox,185.42,190.5,185.0,29.0,5
2267,Jason MacDonald,1,0,5.0,0.0,17.0,0.8,45.2,2,2,0,1,3,Orthodox,190.5,203.2,185.0,32.0,5
2269,Rich Clementi,0,2,8.166666667000001,0.0,17.16666667,1.166666667,37.33333333,2,3,0,0,3,Southpaw,175.26,182.88,155.0,32.0,6
2270,Jonathan Goulet,0,1,5.166666667,0.0,7.333333333,1.6666666669999999,27.0,1,3,0,0,3,Orthodox,182.88,185.42,170.0,28.0,6
2271,Kenny Florian,0,3,13.0,0.0,20.375,1.375,48.5,3,2,2,1,6,Southpaw,177.8,187.96,145.0,31.0,8
2273,Thiago Alves,0,4,14.625,0.5,26.875,0.625,42.125,4,2,0,4,6,Orthodox,175.26,177.8,170.0,24.0,8
2276,James Irvin,0,1,2.166666667,0.333333333,6.5,0.0,7.833333333,1,3,0,2,3,Orthodox,187.96,190.5,205.0,29.0,6
2277,Josh Neer,2,0,16.0,0.2,18.6,0.4,30.2,2,3,0,0,2,Orthodox,180.34,182.88,170.0,25.0,5
2280,Clay Guida,1,0,26.6,0.6,37.2,3.4,87.8,1,3,0,0,2,Orthodox,170.18,177.8,155.0,26.0,5
2283,Anderson Silva,0,5,12.6,1.4,21.2,0.2,29.2,5,0,3,4,5,Southpaw,187.96,195.58,185.0,32.0,5
2285,Chris Leben,0,1,13.7,0.3,22.6,1.1,88.8,5,3,0,4,7,Southpaw,180.34,187.96,185.0,27.0,10
2286,Yushin Okami,0,1,21.5,0.0,28.66666667,2.833333333,71.16666667,4,1,0,2,5,Southpaw,187.96,190.5,170.0,26.0,6
2287,Jon Fitch,0,7,22.14285714,0.28571428600000004,29.57142857,3.0,117.57142859999999,7,0,0,1,7,Orthodox,182.88,193.04,170.0,30.0,7
2288,Andrei Arlovski,0,2,12.46153846,0.615384615,21.30769231,0.076923077,25.46153846,6,4,5,6,9,Orthodox,190.5,195.58,240.0,29.0,13
2289,Luigi Fioravanti,2,0,9.4,0.4,22.6,0.4,31.4,2,3,0,2,2,Orthodox,172.72,177.8,170.0,27.0,5
2290,Josh Koscheck,1,0,12.55555556,0.111111111,15.55555556,2.666666667,39.22222222,5,2,0,2,7,Orthodox,177.8,185.42,170.0,30.0,9
2291,Diego Sanchez,2,0,16.875,0.25,24.25,1.875,39.625,6,2,1,3,6,Southpaw,177.8,182.88,170.0,26.0,8
2294,Frank Mir,0,1,4.3636363639999995,0.090909091,10.0,1.0,21.0,4,3,1,1,8,Southpaw,190.5,200.66,264.0,28.0,11
2295,Nate Marquardt,1,0,18.6,0.8,29.2,2.4,41.4,4,1,1,0,4,Orthodox,182.88,187.96,185.0,28.0,5
2298,Chris Lytle,1,0,8.8,0.1,18.9,0.7,65.7,2,7,1,0,3,Orthodox,180.34,172.72,170.0,33.0,10
2301,Mike Swick,1,0,7.166666667,0.333333333,15.33333333,0.5,24.0,5,1,0,2,5,Orthodox,185.42,195.58,170.0,28.0,6
2302,Patrick Cote,0,2,16.0,0.5,24.0,0.333333333,32.5,2,4,1,1,2,Orthodox,180.34,180.34,170.0,27.0,6
2309,BJ Penn,0,1,18.90909091,0.181818182,28.54545455,1.8181818180000002,69.90909091,3,4,4,4,7,Orthodox,175.26,177.8,155.0,29.0,11
2311,Marcus Davis,0,5,15.83333333,0.333333333,21.5,0.833333333,43.5,5,1,0,1,5,Southpaw,177.8,177.8,170.0,34.0,6
2313,Jorge Rivera,1,0,14.14285714,0.28571428600000004,26.42857143,0.14285714300000002,50.28571429,1,4,0,1,3,Orthodox,185.42,185.42,185.0,35.0,7
2315,Alessio Sakara,1,0,23.5,0.166666667,26.0,1.6666666669999999,42.0,1,4,0,1,2,Orthodox,182.88,182.88,185.0,26.0,6
2317,Georges St-Pierre,0,1,25.7,0.4,37.1,2.3,72.7,5,2,3,3,8,Orthodox,180.34,193.04,185.0,26.0,10
2318,Chuck Liddell,2,0,17.84210526,0.736842105,27.26315789,0.15789473699999998,34.21052632,7,4,7,9,15,Orthodox,187.96,193.04,205.0,38.0,19
2321,Rich Clementi,0,1,9.6,0.0,19.4,1.0,42.8,1,3,0,0,2,Southpaw,175.26,182.88,155.0,31.0,5
2322,James Irvin,1,0,2.2,0.4,6.8,0.0,8.4,1,3,0,2,2,Orthodox,187.96,190.5,205.0,29.0,5
2327,Roger Huerta,0,5,37.8,0.0,45.8,2.6,88.8,5,0,0,3,5,Orthodox,175.26,177.8,155.0,24.0,5
2328,Jonathan Goulet,2,0,4.2,0.0,6.6,1.4,25.8,1,3,0,0,2,Orthodox,182.88,185.42,170.0,28.0,5
2329,Rashad Evans,1,0,19.66666667,0.5,24.16666667,4.333333333,42.5,5,1,1,2,5,Orthodox,182.88,190.5,205.0,28.0,6
2331,Karo Parisyan,0,2,28.55555556,0.0,32.22222222,4.777777778,60.44444444,4,2,0,1,7,Orthodox,177.8,182.88,170.0,25.0,9
2334,Thiago Alves,0,3,14.71428571,0.428571429,25.14285714,0.7142857140000001,41.28571429,3,2,0,4,5,Orthodox,175.26,177.8,170.0,24.0,7
2338,Tim Sylvia,1,0,30.90909091,0.363636364,42.18181818,0.090909091,54.90909091,5,3,8,5,8,Orthodox,203.2,203.2,265.0,31.0,11
2340,Stephan Bonnar,0,1,22.28571429,0.14285714300000002,27.14285714,0.857142857,48.71428571,3,3,1,0,4,Orthodox,193.04,198.12,205.0,30.0,7
2342,Yushin Okami,1,0,19.2,0.0,26.2,3.2,69.8,4,1,0,2,4,Southpaw,187.96,190.5,170.0,26.0,5
2343,Joshua Burkman,1,0,9.166666667000001,0.166666667,18.16666667,2.833333333,30.16666667,2,2,0,1,4,Orthodox,177.8,182.88,170.0,27.0,6
2345,Keith Jardine,1,0,26.83333333,0.166666667,42.83333333,0.166666667,55.66666667,2,2,0,2,4,Orthodox,187.96,193.04,185.0,31.0,6
2346,Forrest Griffin,0,1,35.71428571,0.14285714300000002,56.0,0.428571429,65.42857143,3,2,1,1,5,Orthodox,190.5,195.58,205.0,28.0,7
2347,Jon Fitch,0,6,22.83333333,0.333333333,30.33333333,3.0,113.16666670000001,6,0,0,1,6,Orthodox,182.88,193.04,170.0,29.0,6
2354,Kenny Florian,0,2,11.85714286,0.0,19.42857143,1.285714286,48.28571429,3,2,2,1,5,Southpaw,177.8,187.96,145.0,31.0,7
2355,Chris Leben,2,0,12.55555556,0.222222222,19.22222222,1.222222222,75.55555556,5,3,0,3,6,Southpaw,180.34,187.96,185.0,27.0,9
2361,Thiago Alves,0,2,12.5,0.5,21.33333333,0.833333333,39.83333333,2,2,0,3,4,Orthodox,175.26,177.8,170.0,23.0,6
2366,Marcus Davis,0,4,14.6,0.4,21.0,0.8,45.8,4,1,0,1,4,Southpaw,177.8,177.8,170.0,34.0,5
2371,Randy Couture,0,1,25.35294118,0.058823529000000006,33.29411765,2.647058824,68.05882353,7,5,14,5,12,Orthodox,185.42,190.5,205.0,44.0,17
2372,Georges St-Pierre,1,0,26.66666667,0.444444444,37.0,2.333333333,67.66666667,5,2,3,3,7,Orthodox,180.34,193.04,185.0,26.0,9
2374,Joe Stevenson,0,3,12.2,0.0,16.4,2.2,43.6,3,1,1,0,4,Orthodox,170.18,177.8,145.0,25.0,5
2375,Patrick Cote,0,1,16.2,0.4,24.8,0.4,32.6,1,4,1,0,1,Orthodox,180.34,180.34,170.0,27.0,5
2376,Renato Sobral,2,0,7.222222222,0.0,11.33333333,1.6666666669999999,34.77777778,3,4,1,0,5,Orthodox,185.42,190.5,205.0,31.0,9
2377,Frank Mir,1,0,4.6,0.1,10.6,1.0,22.4,4,3,1,1,7,Southpaw,190.5,200.66,264.0,28.0,10
2380,Kenny Florian,0,1,11.16666667,0.0,19.33333333,1.0,47.83333333,3,2,2,0,4,Southpaw,177.8,187.96,145.0,31.0,6
2382,Sean Sherk,0,2,20.28571429,0.0,25.28571429,3.571428571,113.2857143,3,2,2,0,5,Orthodox,167.64,170.18,155.0,33.0,7
2383,Stephan Bonnar,2,0,25.83333333,0.166666667,31.33333333,1.0,56.5,3,3,1,0,3,Orthodox,193.04,198.12,205.0,30.0,6
2385,Chris Lytle,4,0,7.875,0.125,17.75,0.625,66.25,2,6,1,0,2,Orthodox,180.34,172.72,170.0,32.0,8
2387,BJ Penn,2,0,18.7,0.2,29.1,1.7,70.9,3,4,4,4,6,Orthodox,175.26,177.8,155.0,28.0,10
2393,Rich Franklin,0,1,33.33333333,0.7777777779999999,45.88888889,1.0,63.88888889,7,1,4,5,8,Southpaw,185.42,190.5,185.0,32.0,9
2394,Forrest Griffin,1,0,32.83333333,0.166666667,46.5,0.5,57.16666667,3,2,1,1,4,Orthodox,190.5,195.58,205.0,28.0,6
2401,Spencer Fisher,1,0,14.16666667,0.333333333,25.83333333,0.833333333,42.16666667,2,2,0,2,4,Southpaw,170.18,177.8,155.0,31.0,6
2402,Jon Fitch,0,5,24.6,0.4,32.8,3.6,125.0,5,0,0,1,5,Orthodox,182.88,193.04,170.0,29.0,5
2409,Karo Parisyan,0,1,27.375,0.0,29.5,5.125,60.75,4,2,0,1,6,Orthodox,177.8,182.88,170.0,24.0,8
2415,Andrei Arlovski,0,1,12.75,0.583333333,20.75,0.083333333,25.08333333,6,4,5,6,8,Orthodox,190.5,195.58,240.0,28.0,12
2421,Matt Serra,0,1,8.555555556,0.111111111,17.77777778,2.444444444,50.33333333,2,4,1,0,5,Orthodox,167.64,172.72,170.0,32.0,9
2422,Josh Koscheck,0,4,12.28571429,0.14285714300000002,15.14285714,3.142857143,43.71428571,4,1,0,2,6,Orthodox,177.8,185.42,170.0,29.0,7
2431,Kenny Florian,1,0,8.4,0.0,15.6,1.0,38.6,3,2,2,0,3,Southpaw,177.8,187.96,145.0,30.0,5
2433,Drew Fickett,1,0,6.333333333,0.166666667,12.66666667,0.666666667,29.66666667,2,3,0,0,3,Orthodox,177.8,177.8,155.0,27.0,6
2436,Randy Couture,1,0,23.375,0.0,30.8125,2.375,63.6875,7,5,13,5,11,Orthodox,185.42,190.5,205.0,43.0,16
2438,Rich Franklin,1,0,32.0,0.875,45.5,1.0,64.0,7,1,4,4,7,Southpaw,185.42,190.5,185.0,32.0,8
2439,Matt Hughes,1,0,16.76470588,0.0,22.41176471,2.411764706,41.11764706,6,3,11,5,14,Switch,175.26,185.42,170.0,33.0,17
2452,Hermes Franca,0,2,17.16666667,0.5,23.0,2.333333333,70.5,2,2,0,1,4,Orthodox,167.64,180.34,155.0,32.0,6
2457,Chuck Liddell,0,6,17.0,0.8125,27.125,0.1875,35.25,7,2,5,8,14,Orthodox,187.96,193.04,205.0,37.0,16
2460,Andrei Arlovski,2,0,13.45454545,0.636363636,22.0,0.090909091,24.45454545,6,4,5,5,7,Orthodox,190.5,195.58,240.0,27.0,11
2462,Thiago Alves,0,1,9.8,0.2,20.4,1.0,39.6,2,2,0,2,3,Orthodox,175.26,177.8,170.0,23.0,5
2466,Diego Sanchez,0,5,24.2,0.0,33.0,2.6,54.8,5,0,1,2,5,Southpaw,177.8,182.88,170.0,24.0,5
2467,Josh Koscheck,0,3,12.33333333,0.166666667,15.33333333,2.666666667,43.0,3,1,0,2,5,Orthodox,177.8,185.42,170.0,29.0,6
2468,Karo Parisyan,1,0,23.42857143,0.0,25.71428571,5.428571429,55.0,4,2,0,1,5,Orthodox,177.8,182.88,170.0,24.0,7
2474,Georges St-Pierre,0,4,29.14285714,0.28571428600000004,40.28571429,2.857142857,79.14285714,4,1,1,2,6,Orthodox,180.34,193.04,185.0,25.0,7
2475,Tim Sylvia,0,4,32.33333333,0.444444444,43.33333333,0.111111111,51.66666667,4,2,6,5,7,Orthodox,203.2,203.2,265.0,30.0,9
2478,Nick Diaz,0,1,24.0,0.333333333,33.0,1.4444444440000002,107.2222222,2,4,0,3,5,Southpaw,185.42,193.04,185.0,23.0,9
2481,Matt Serra,1,0,8.75,0.125,17.5,2.625,45.25,2,4,0,0,4,Orthodox,167.64,172.72,170.0,32.0,8
2483,Jorge Rivera,1,0,16.6,0.2,32.0,0.2,64.0,1,3,0,0,2,Orthodox,185.42,185.42,185.0,34.0,5
2488,Sean Sherk,0,1,14.5,0.0,19.5,2.833333333,105.33333329999999,3,2,1,0,4,Orthodox,167.64,170.18,155.0,33.0,6
2493,Tito Ortiz,0,4,22.94117647,0.058823529000000006,29.29411765,2.7058823530000002,77.94117647,6,4,9,6,13,Orthodox,190.5,187.96,205.0,31.0,17
2501,Matt Hughes,0,5,16.73333333,0.0,22.4,2.666666667,40.8,6,2,9,4,13,Switch,175.26,185.42,170.0,32.0,15
2506,Chuck Liddell,0,5,17.13333333,0.7333333329999999,27.8,0.2,36.46666667,7,2,4,7,13,Orthodox,187.96,193.04,205.0,36.0,15
2508,Nick Diaz,3,0,20.875,0.375,27.75,1.25,97.375,2,4,0,3,4,Southpaw,185.42,193.04,185.0,23.0,8
2510,Hermes Franca,0,1,18.0,0.6,23.2,2.6,65.2,2,2,0,1,3,Orthodox,167.64,180.34,155.0,32.0,5
2513,Chris Leben,1,0,12.33333333,0.166666667,17.5,1.333333333,75.83333333,5,1,0,2,5,Southpaw,180.34,187.96,185.0,26.0,6
2515,Josh Koscheck,0,2,10.4,0.0,13.8,3.0,45.4,2,1,0,1,4,Orthodox,177.8,185.42,170.0,28.0,5
2516,Joe Riggs,1,0,14.16666667,0.0,17.16666667,1.166666667,24.83333333,1,3,0,1,3,Southpaw,182.88,177.8,185.0,23.0,6
2517,Tim Sylvia,0,3,27.875,0.5,36.625,0.125,45.75,3,2,5,5,6,Orthodox,203.2,203.2,265.0,30.0,8
2519,Tito Ortiz,0,3,23.75,0.0625,30.4375,2.8125,81.4375,6,4,9,5,12,Orthodox,190.5,187.96,205.0,31.0,16
2520,Frank Mir,1,0,3.125,0.125,6.375,0.875,13.875,4,2,1,1,6,Southpaw,190.5,200.66,264.0,27.0,8
2523,Jeff Monson,0,2,9.2,0.0,17.2,1.4,73.4,2,2,0,0,3,Orthodox,175.26,187.96,247.0,35.0,5
2535,Matt Hughes,0,4,16.35714286,0.0,21.71428571,2.785714286,41.35714286,6,2,9,3,12,Switch,175.26,185.42,170.0,32.0,14
2539,Jeremy Horn,0,1,9.0,0.0,15.33333333,1.0,30.66666667,4,4,2,1,5,Orthodox,185.42,187.96,185.0,30.0,9
2543,Tim Sylvia,0,2,30.0,0.428571429,40.0,0.14285714300000002,50.42857143,3,2,4,4,5,Orthodox,203.2,203.2,265.0,30.0,7
2544,Sean Sherk,2,0,11.4,0.0,15.6,3.0,110.4,3,2,1,0,3,Orthodox,167.64,170.18,155.0,32.0,5
2545,Tito Ortiz,0,2,21.53333333,0.066666667,28.4,2.8,80.6,6,4,9,5,11,Orthodox,190.5,187.96,205.0,31.0,15
2546,Evan Tanner,2,0,15.0,0.071428571,23.71428571,1.142857143,40.42857143,4,4,3,4,10,Orthodox,182.88,187.96,185.0,35.0,14
2548,Karo Parisyan,0,3,22.4,0.0,25.2,5.4,56.8,3,1,0,0,4,Orthodox,177.8,182.88,170.0,23.0,5
2559,Rich Franklin,0,6,28.33333333,0.833333333,37.83333333,0.5,48.0,6,0,2,4,6,Southpaw,185.42,190.5,185.0,31.0,6
2561,Georges St-Pierre,0,3,27.66666667,0.333333333,37.16666667,2.666666667,69.83333333,3,1,1,2,5,Orthodox,180.34,193.04,185.0,24.0,6
2563,Chuck Liddell,0,4,17.07142857,0.7142857140000001,28.42857143,0.214285714,37.14285714,7,2,3,6,12,Orthodox,187.96,193.04,205.0,36.0,14
2565,Renato Sobral,0,2,10.0,0.0,14.5,2.333333333,46.33333333,2,2,0,0,4,Orthodox,185.42,190.5,205.0,30.0,6
2571,Tim Sylvia,0,1,26.5,0.5,32.5,0.166666667,36.0,3,2,4,4,4,Orthodox,203.2,203.2,265.0,29.0,6
2578,Rich Franklin,0,5,32.0,0.6,42.8,0.6,54.6,5,0,1,3,5,Southpaw,185.42,190.5,185.0,31.0,5
2579,Matt Hughes,0,3,17.53846154,0.0,22.76923077,2.923076923,43.84615385,6,2,9,3,11,Switch,175.26,185.42,170.0,32.0,13
2580,Georges St-Pierre,0,2,24.2,0.4,33.0,2.6,68.2,2,1,1,1,4,Orthodox,180.34,193.04,185.0,24.0,5
2581,Jeremy Horn,2,0,7.75,0.0,12.5,1.125,26.125,4,4,2,1,4,Orthodox,185.42,187.96,185.0,30.0,8
2585,Andrei Arlovski,0,5,12.5,0.625,20.375,0.125,23.375,5,2,2,4,6,Orthodox,190.5,195.58,240.0,26.0,8
2587,Renato Sobral,0,1,10.8,0.0,15.2,2.0,52.6,1,2,0,0,3,Orthodox,185.42,190.5,205.0,30.0,5
2593,Chuck Liddell,0,3,13.92307692,0.615384615,25.69230769,0.23076923100000002,35.07692308,7,2,2,5,11,Orthodox,187.96,193.04,205.0,35.0,13
2594,Tim Sylvia,2,0,27.4,0.4,32.8,0.2,36.8,3,2,4,3,3,Orthodox,203.2,203.2,265.0,29.0,5
2595,Randy Couture,1,0,25.57142857,0.0,32.78571429,2.357142857,69.42857143,7,4,12,5,10,Orthodox,185.42,190.5,205.0,42.0,14
2598,Matt Lindland,0,1,16.0,0.0,24.45454545,2.090909091,85.36363636,4,3,1,3,8,Southpaw,182.88,187.96,185.0,35.0,11
2608,Andrei Arlovski,0,4,11.14285714,0.7142857140000001,18.57142857,0.14285714300000002,22.0,4,2,1,3,5,Orthodox,190.5,195.58,240.0,26.0,7
2616,Chuck Liddell,0,2,14.08333333,0.583333333,26.75,0.25,36.75,7,2,1,4,10,Orthodox,187.96,193.04,205.0,35.0,12
2618,Matt Hughes,0,2,18.16666667,0.0,23.58333333,3.083333333,45.91666667,6,2,8,3,10,Switch,175.26,185.42,170.0,31.0,12
2619,Matt Lindland,1,0,17.0,0.0,25.8,2.1,88.0,4,3,1,3,7,Southpaw,182.88,187.96,185.0,34.0,10
2623,Tito Ortiz,0,1,21.64285714,0.071428571,28.5,2.714285714,79.14285714,6,4,9,5,10,Orthodox,190.5,187.96,205.0,30.0,14
2624,Andrei Arlovski,0,3,12.83333333,0.666666667,20.83333333,0.166666667,24.83333333,3,2,0,3,4,Orthodox,190.5,195.58,240.0,26.0,6
2625,Evan Tanner,0,3,15.81818182,0.0,24.81818182,1.0909090909999999,37.81818182,3,2,1,3,9,Orthodox,182.88,187.96,185.0,33.0,11
2630,Tito Ortiz,2,0,20.07692308,0.076923077,27.23076923,2.769230769,72.46153846,6,4,9,5,9,Orthodox,190.5,187.96,205.0,29.0,13
2632,Matt Hughes,0,1,19.54545455,0.0,25.36363636,3.1818181819999998,49.36363636,6,2,7,3,9,Switch,175.26,185.42,170.0,31.0,11
2634,Evan Tanner,0,2,17.2,0.0,26.7,1.2,41.0,3,2,1,3,8,Orthodox,182.88,187.96,185.0,33.0,10
2635,Randy Couture,1,0,25.83333333,0.0,33.33333333,2.583333333,69.33333333,7,3,10,5,9,Orthodox,185.42,190.5,205.0,41.0,12
2636,Chuck Liddell,0,1,12.90909091,0.454545455,26.36363636,0.181818182,35.45454545,7,2,1,3,9,Orthodox,187.96,193.04,205.0,34.0,11
2639,Yves Edwards,0,5,10.57142857,0.428571429,22.0,0.14285714300000002,43.42857143,5,2,0,2,5,Southpaw,175.26,185.42,155.0,27.0,7
2640,Ken Shamrock,1,0,7.0,0.0,9.636363636,0.636363636,45.18181818,2,5,1,1,6,Orthodox,185.42,182.88,205.0,40.0,11
2642,Frank Mir,0,3,4.166666667,0.166666667,7.5,1.0,17.0,3,1,0,1,5,Southpaw,190.5,200.66,264.0,25.0,6
2643,Matt Hughes,1,0,20.9,0.0,26.8,3.2,52.6,6,2,7,3,8,Switch,175.26,185.42,170.0,30.0,10
2644,Evan Tanner,0,1,13.0,0.0,21.55555556,0.7777777779999999,32.44444444,3,2,1,3,7,Orthodox,182.88,187.96,185.0,33.0,9
2645,Matt Serra,0,1,7.5,0.0,16.66666667,2.333333333,40.5,2,3,0,0,3,Orthodox,167.64,172.72,170.0,30.0,6
2647,Chuck Liddell,1,0,12.0,0.4,26.7,0.2,36.7,7,2,1,2,8,Orthodox,187.96,193.04,205.0,34.0,10
2649,Yves Edwards,0,4,10.83333333,0.5,22.16666667,0.166666667,39.66666667,4,2,0,2,4,Southpaw,175.26,185.42,155.0,27.0,6
2650,Andrei Arlovski,0,2,7.2,0.6,14.8,0.2,19.6,2,2,0,2,3,Orthodox,190.5,195.58,240.0,25.0,5
2652,Vitor Belfort,0,1,9.0,0.5,10.375,0.75,12.875,3,2,1,5,6,Southpaw,182.88,187.96,185.0,26.0,8
2653,BJ Penn,1,0,19.14285714,0.28571428600000004,31.42857143,2.285714286,75.14285714,3,2,2,4,5,Orthodox,175.26,177.8,155.0,25.0,7
2654,Frank Mir,0,2,1.4,0.0,3.4,0.4,6.8,2,1,0,0,4,Southpaw,190.5,200.66,264.0,24.0,5
2656,Matt Serra,2,0,3.8,0.0,11.0,1.6,25.0,2,3,0,0,2,Orthodox,167.64,172.72,170.0,29.0,5
2657,Matt Hughes,0,5,25.75,0.0,33.0,3.875,64.5,5,1,5,3,7,Switch,175.26,185.42,170.0,30.0,8
2658,Matt Lindland,1,0,18.875,0.0,27.875,2.5,98.375,4,2,1,2,6,Southpaw,182.88,187.96,185.0,33.0,8
2659,Evan Tanner,1,0,12.625,0.0,20.75,0.75,31.5,3,2,1,2,6,Orthodox,182.88,187.96,185.0,32.0,8
